X_test_index,quantile,pl_mass_pred,pl_rade_pred,pl_mass,pl_rade,pl_radeerr,pl_mass_pred_recal,pl_rade_pred_recal,mass_q90,radius_q90,mass_q10,radius_q10,p_mass,p_radius
48,0.1,28.87,5.90327,48.6,7.306190385830756,0.539026,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,48.6,7.306190385830756
303,0.1,111.112,10.948019801,317.0,16.18697531924378,1.2277269,0.05660377358490566,,1.0,,0.05660377358490566,,317.0,16.18697531924378
220,0.1,7.414000000000001,2.6584,20.6,4.347776827601479,0.34581897,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,20.6,4.347776827601479
1895,0.1,5.79,2.25689,6.64,2.2036409756629105,0.193343,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,6.64,2.2036409756629105
1691,0.1,104.62,10.27194459416307,317.0,18.727168904533205,1.5610227081394588,0.05660377358490566,,1.0,,0.05660377358490566,,317.0,18.727168904533205
963,0.1,317.0,14.86959617,317.0,17.04864129525265,0.9596931,1.0,,1.0,,1.0,,317.0,17.04864129525265
1751,0.1,68.76,10.27194459416307,126.61,11.896068904533204,1.5610227081394588,0.031189083820662766,,1.0,,0.031189083820662766,,126.61,11.896068904533204
2435,0.1,44.95,8.1288,59.77,8.236249825239064,0.56839865,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,59.77,8.236249825239064
1068,0.1,73.79,10.1474,317.0,13.827468904533204,1.5610227081394588,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,13.827468904533204
2421,0.1,31.14100000000001,6.170988152,40.3,5.090328904533205,1.5610227081394588,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,40.3,5.090328904533205
2401,0.1,127.13,13.382013,317.0,14.673088227843207,1.114856,0.1,,1.0,,0.1,,317.0,14.673088227843207
2082,0.1,15.49,4.0359551923,26.22,5.17911268228692,0.255766,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,26.22,5.17911268228692
530,0.1,55.37300000000001,9.851770882,317.0,8.271413498696276,1.5610227081394588,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,8.271413498696276
758,0.1,4.44,1.94753,9.11,2.617922562780003,0.27015966,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,9.11,2.617922562780003
1148,0.1,74.68,10.1999,115.1,11.907678005937669,0.946292,0.031189083820662766,,1.0,,0.031189083820662766,,115.1,11.907678005937669
646,0.1,3.62,1.7743707000000006,7.43,1.4801841662511466,0.69834507,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,7.43,1.4801841662511466
1992,0.1,79.236,10.27194459416307,93.25,9.645368904533203,1.5610227081394588,0.031189083820662766,,1.0,,0.031189083820662766,,93.25,9.645368904533203
317,0.1,28.33,5.657227,79.63,6.38736108994815,3.2976332,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,79.63,6.38736108994815
191,0.1,1.95,1.20704,6.32,2.2337203103428624,0.123329535,0.031189083820662766,,0.9473684210526315,,0.031189083820662766,,6.32,2.2337203103428624
457,0.1,0.69,0.908661736,0.57,0.7820409868304293,0.066986,0.031189083820662766,,0.9473684210526315,,0.031189083820662766,,0.57,0.7820409868304293
672,0.1,74.14,10.1612,317.0,25.40680713186504,4.10377,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,25.40680713186504
2405,0.1,21.99,5.026322729,49.79,4.9738848784668965,2.39727,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,49.79,4.9738848784668965
477,0.1,74.84,10.2185,101.4,11.328961006212989,0.676242,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,101.4,11.328961006212989
2066,0.1,65.27000000000002,8.99483,317.0,0.8653208866625484,12.343045,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,317.0,0.8653208866625484
2281,0.1,127.12,13.18791073,317.0,15.500103701349696,0.684714,0.1,,1.0,,0.1,,317.0,15.500103701349696
1009,0.1,36.24,7.342804,317.0,8.271413498696276,1.5610227081394588,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,317.0,8.271413498696276
1604,0.1,80.393,10.27194459416307,317.0,12.95811352513724,1.65876,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,12.95811352513724
2148,0.1,48.79,7.95884,76.61,9.369319278154832,0.792852,0.031189083820662766,,1.0,,0.031189083820662766,,76.61,9.369319278154832
286,0.1,4.18,1.87042,9.3,2.221296414701296,0.6084392,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,9.3,2.221296414701296
666,0.1,0.88,0.971879488,2.39,1.2331540632825673,0.09001432,0.031189083820662766,,0.9473684210526315,,0.031189083820662766,,2.39,1.2331540632825673
1013,0.1,32.02,6.20845,60.48,7.737857583400555,1.0058509,0.031189083820662766,,1.0,,0.031189083820662766,,60.48,7.737857583400555
2323,0.1,4.973,2.11414,14.81,3.521861351712717,0.3306372,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,14.81,3.521861351712717
425,0.1,0.81,0.949185781,0.56,-2.555493429669504,2.6625428,0.031189083820662766,,0.9473684210526315,,0.031189083820662766,,0.56,-2.555493429669504
708,0.1,23.56,5.18865,32.12,5.70043514817198,0.414634,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,32.12,5.70043514817198
2073,0.1,52.71,9.612096,86.46,9.120199184958947,1.56849,0.031189083820662766,,1.0,,0.031189083820662766,,86.46,9.120199184958947
1180,0.1,2.1890000000000005,1.28228,2.55,-1.095123689978571,1.9496018,0.031189083820662766,,0.9473684210526315,,0.031189083820662766,,2.55,-1.095123689978571
1603,0.1,34.83,6.74949,49.92,6.055448904533205,1.5610227081394588,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,49.92,6.055448904533205
206,0.1,4.634000000000001,1.95611,7.84,2.46255262184194,0.190993,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,7.84,2.46255262184194
1510,0.1,90.88,11.507,111.07,11.988399225810628,0.71792996,0.031189083820662766,,1.0,,0.031189083820662766,,111.07,11.988399225810628
2344,0.1,30.91,5.7177,96.36,9.117004193069334,2.07623,0.031189083820662766,,1.0,,0.031189083820662766,,96.36,9.117004193069334
1830,0.1,7.0,2.538544064,10.35,1.2960546912018032,1.4817452,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,10.35,1.2960546912018032
906,0.1,21.260000000000005,4.8523133734,29.45,4.503776386694496,1.10109,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,29.45,4.503776386694496
1002,0.1,28.48,6.09992,61.11,7.056608904533205,1.5610227081394588,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,61.11,7.056608904533205
1785,0.1,80.41000000000001,10.6878,111.35,12.048771230504023,0.68552405,0.031189083820662766,,1.0,,0.031189083820662766,,111.35,12.048771230504023
2047,0.1,12.37,3.5584874961,69.06,9.27874240865895,0.37578428,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,69.06,9.27874240865895
1977,0.1,76.52,10.3670919,101.85,11.399686906411414,0.6762973,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,101.85,11.399686906411414
578,0.1,108.763,10.8015,317.0,17.645841061955366,4.50006,0.05660377358490566,,1.0,,0.05660377358490566,,317.0,17.645841061955366
2326,0.1,77.95,10.27194459416307,103.82,8.418830513340406,3.1102912,0.031189083820662766,,1.0,,0.031189083820662766,,103.82,8.418830513340406
1118,0.1,58.97,8.90314,94.69,9.749468904533206,1.5610227081394588,0.031189083820662766,,1.0,,0.031189083820662766,,94.69,9.749468904533206
1601,0.1,65.7,10.27194459416307,119.09,10.927283402664711,1.96279,0.031189083820662766,,1.0,,0.031189083820662766,,119.09,10.927283402664711
2259,0.1,75.41400000000002,10.27194459416307,116.48,12.307266913011404,0.741939,0.031189083820662766,,1.0,,0.031189083820662766,,116.48,12.307266913011404
2094,0.1,2.563,1.4035863989,7.56,2.480044058270652,0.127163,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,7.56,2.480044058270652
2015,0.1,25.93,6.22936,69.61,8.271413498696276,1.5610227081394588,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,69.61,8.271413498696276
1322,0.1,72.87,10.0826,91.68,11.004108537645068,0.399353,0.031189083820662766,,1.0,,0.031189083820662766,,91.68,11.004108537645068
704,0.1,7.81,2.71349,26.66,5.130012908126224,0.357814,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,26.66,5.130012908126224
1670,0.1,123.771,10.27194459416307,317.0,27.18246890453321,1.5610227081394588,0.1,,1.0,,0.1,,317.0,27.18246890453321
1942,0.1,111.59,12.51826934,317.0,15.4755785357117,0.5737162,0.05660377358490566,,1.0,,0.05660377358490566,,317.0,15.4755785357117
414,0.1,117.185,12.9823,317.0,16.340012284390475,0.7382412,0.05660377358490566,,1.0,,0.05660377358490566,,317.0,16.340012284390475
133,0.1,6.38,2.404864435,8.99,2.668742553293745,0.21325822,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,8.99,2.668742553293745
1368,0.1,3.2430000000000003,1.6124223128,6.41,1.9605867367912329,0.35092917,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,6.41,1.9605867367912329
764,0.1,1.95,1.214566424,5.08,1.7130750420896257,0.30378047,0.031189083820662766,,0.9565217391304348,,0.031189083820662766,,5.08,1.7130750420896257
436,0.1,4.66,1.998029832,8.22,1.955949053664762,1.020019,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,8.22,1.955949053664762
1635,0.1,90.34,11.389443976,121.93,11.686768904533206,1.5610227081394588,0.031189083820662766,,1.0,,0.031189083820662766,,121.93,11.686768904533206
794,0.1,91.66,11.50390062,105.95,11.412352660407317,0.8909824,0.031189083820662766,,1.0,,0.031189083820662766,,105.95,11.412352660407317
923,0.1,9.15,2.9936460473,14.19,3.338964011155088,0.3972419,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,14.19,3.338964011155088
2167,0.1,38.63,6.98229,68.58,9.162817647430174,0.390388,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,68.58,9.162817647430174
2075,0.1,317.0,13.49117281,317.0,32.761068904533204,1.5610227081394588,1.0,,1.0,,1.0,,317.0,32.761068904533204
1780,0.1,21.13,4.862440485,34.25,5.63798323451346,0.65248,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,34.25,5.63798323451346
1518,0.1,1.16,10.27194459416307,38.67,8.271413498696276,1.5610227081394588,0.031189083820662766,,1.0,,0.031189083820662766,,38.67,8.271413498696276
1292,0.1,2.3,1.318046443,2.59,1.3036866912624,0.0911265,0.031189083820662766,,0.9565217391304348,,0.031189083820662766,,2.59,1.3036866912624
1431,0.1,317.0,13.462422322,317.0,18.956231485909534,1.0926616,1.0,,1.0,,1.0,,317.0,18.956231485909534
2004,0.1,1.85,1.197424706,2.98,0.2374299308752054,1.0142795,0.031189083820662766,,0.9473684210526315,,0.031189083820662766,,2.98,0.2374299308752054
1818,0.1,25.93,6.718718000000001,95.95,8.271413498696276,1.5610227081394588,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,95.95,8.271413498696276
562,0.1,84.85,10.27194459416307,317.0,12.945820079884388,0.912472,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,12.945820079884388
1339,0.1,97.91,10.27194459416307,317.0,14.279568904533209,1.5610227081394588,0.05660377358490566,,1.0,,0.05660377358490566,,317.0,14.279568904533209
1639,0.1,100.58,11.6629,317.0,14.132552895128065,0.721584,0.05660377358490566,,1.0,,0.05660377358490566,,317.0,14.132552895128065
2137,0.1,84.15,10.27194459416307,111.88,10.475846687675332,1.9405705,0.031189083820662766,,1.0,,0.031189083820662766,,111.88,10.475846687675332
1390,0.1,29.438,5.739538295,105.36,9.851272715354895,2.06455,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,105.36,9.851272715354895
11,0.1,111.112,12.78036574,125.23,12.947949721673632,0.7051293,0.05660377358490566,,1.0,,0.05660377358490566,,125.23,12.947949721673632
2338,0.1,33.08,9.00484,317.0,8.271413498696276,1.5610227081394588,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,8.271413498696276
1465,0.1,3.745000000000005,1.772294492700001,5.59,1.7294811337011915,0.38694382,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,5.59,1.7294811337011915
723,0.1,107.04,12.4956,317.0,25.318651484315744,8.17427,0.05660377358490566,,1.0,,0.05660377358490566,,317.0,25.318651484315744
1349,0.1,54.63,8.4993,81.41,9.681880776017598,0.826123,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,81.41,9.681880776017598
305,0.1,110.564,12.12054,317.0,15.172687261377112,2.504766,0.05660377358490566,,1.0,,0.05660377358490566,,317.0,15.172687261377112
850,0.1,4.23,2.98877,8.38,8.271413498696276,1.5610227081394588,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,8.38,8.271413498696276
442,0.1,3.45,1.7195885374,3.95,1.666617510929293,0.114574,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,3.95,1.666617510929293
2221,0.1,115.987,11.727850000000002,317.0,14.559891906240347,0.732946,0.05660377358490566,,1.0,,0.05660377358490566,,317.0,14.559891906240347
1725,0.1,52.42,8.439638,317.0,13.723868904533203,1.5610227081394588,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,13.723868904533203
157,0.1,14.74,3.744886,34.73,4.6675388487181255,0.314799,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,34.73,4.6675388487181255
812,0.1,5.79,2.25689,10.52,2.954032157549382,0.21258712,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,10.52,2.954032157549382
1154,0.1,4.25,1.89602,7.16,2.188513628881865,0.30035052,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,7.16,2.188513628881865
1467,0.1,2.54,1.398886601,3.75,1.5511761464641975,0.164694,0.031189083820662766,,0.9473684210526315,,0.031189083820662766,,3.75,1.5511761464641975
1984,0.1,96.91,11.761605629,104.12,11.61011635274446,0.65872,0.031189083820662766,,1.0,,0.031189083820662766,,104.12,11.61011635274446
638,0.1,317.0,18.03115599,317.0,37.437228689546345,4.42399,1.0,,1.0,,1.0,,317.0,37.437228689546345
1055,0.1,12.14,3.54571,99.1,2.8234677963780754,1.5592829,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,99.1,2.8234677963780754
18,0.1,67.34,9.615885133,90.88,10.317942907966216,1.480912,0.031189083820662766,,1.0,,0.031189083820662766,,90.88,10.317942907966216
229,0.1,317.0,14.645944693000002,317.0,35.75750825739313,10.8637,1.0,,1.0,,1.0,,317.0,35.75750825739313
200,0.1,2.79,1.477775413,5.47,0.1075954884718397,1.6291252,0.031189083820662766,,0.9565217391304348,,0.031189083820662766,,5.47,0.1075954884718397
891,0.1,26.62,4.96046,83.22,9.937150408752604,0.742264,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,83.22,9.937150408752604
1175,0.1,81.394,10.309881215914151,113.28,12.193083651331236,0.657419,0.031189083820662766,,1.0,,0.031189083820662766,,113.28,12.193083651331236
2349,0.1,83.10600000000001,10.85743708,317.0,14.081302844483169,0.916465,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,14.081302844483169
1300,0.1,15.151000000000002,4.22851,80.06,6.020929489916009,3.58922,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,80.06,6.020929489916009
1323,0.1,317.0,15.167140933,317.0,18.796698266229843,0.96118,1.0,,1.0,,1.0,,317.0,18.796698266229843
991,0.1,41.83,7.26341,95.88,10.871555655383144,0.765591,0.031189083820662766,,1.0,,0.031189083820662766,,95.88,10.871555655383144
793,0.1,91.02,11.64707573,317.0,13.689971327143844,0.67124,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,13.689971327143844
1964,0.1,91.88,10.27194459416307,317.0,15.45272785601605,0.9979907,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,15.45272785601605
47,0.1,77.13,10.151510000000002,110.14,12.423774700379573,0.731867,0.031189083820662766,,1.0,,0.031189083820662766,,110.14,12.423774700379573
712,0.1,75.59,10.264,317.0,15.722438850873385,1.38618,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,15.722438850873385
438,0.1,1.9080000000000008,1.2070941298000002,3.18,1.2742459403176212,0.25002378,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,3.18,1.2742459403176212
296,0.1,13.78,3.74681,34.1,-4.574885445835647,8.41901,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,34.1,-4.574885445835647
1607,0.1,54.85800000000001,8.521089,116.14,12.161299252764389,0.842573,0.031189083820662766,,1.0,,0.031189083820662766,,116.14,12.161299252764389
878,0.1,88.35,11.2199,317.0,16.947942383891693,7.460604,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,16.947942383891693
194,0.1,7.58,2.65245,13.52,3.3791250835316715,0.273399,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,13.52,3.3791250835316715
175,0.1,97.44,11.8344,317.0,14.522591316659607,0.813864,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,14.522591316659607
2173,0.1,317.0,15.645725768,317.0,17.849382569050032,0.7559893,1.0,,1.0,,1.0,,317.0,17.849382569050032
461,0.1,317.0,16.7087,317.0,19.00103578571055,0.900287,1.0,,1.0,,1.0,,317.0,19.00103578571055
1203,0.1,3.9,1.799296606,4.56,1.8512085658337984,0.107449,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,4.56,1.8512085658337984
2242,0.1,76.0,10.32616195,95.36,11.346505796943685,0.353619,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,95.36,11.346505796943685
1627,0.1,119.428,10.430811215914156,99.88,11.17229486248516,1.32894,0.1,,1.0,,0.1,,99.88,11.17229486248516
17,0.1,6.746,2.47030768,18.15,4.127623456796256,0.243975,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,18.15,4.127623456796256
1544,0.1,11.72,3.45801,22.7,4.690547332025798,0.303041,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,22.7,4.690547332025798
946,0.1,5.32,2.1598890833,6.79,-0.730498086145615,2.5167987,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,6.79,-0.730498086145615
489,0.1,7.52,2.23876,9.48,2.5057708374500294,0.41319102,0.031189083820662766,,1.0,,0.031189083820662766,,9.48,2.5057708374500294
2262,0.1,68.18,9.615885133,130.11,7.29438985458039,5.37763,0.031189083820662766,,1.0,,0.031189083820662766,,130.11,7.29438985458039
385,0.1,5.9620000000000015,2.3188929801,6.13,1.703530073348273,0.51685,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,6.13,1.703530073348273
2293,0.1,7.74,2.67981,8.69,2.6138420654859638,0.205273,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,8.69,2.6138420654859638
1909,0.1,1.11,1.036506337,2.19,1.0735096976829452,0.16381204,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,2.19,1.0735096976829452
145,0.1,2.86,1.499704002,7.09,2.1175904112201125,0.34479496,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,7.09,2.1175904112201125
977,0.1,80.76,10.27194459416307,112.14,12.219376758086192,0.5946677,0.031189083820662766,,1.0,,0.031189083820662766,,112.14,12.219376758086192
1716,0.1,317.0,13.503595925,317.0,13.730174886091156,1.1299,1.0,,1.0,,1.0,,317.0,13.730174886091156
818,0.1,4.79,1.9885548134,5.49,0.3130773977100805,1.4735351,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,5.49,0.3130773977100805
1732,0.1,25.89,5.480026583,33.72,5.4631075590893845,0.7326464,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,33.72,5.4631075590893845
1277,0.1,98.573,11.95149929,119.65,12.495347382633543,0.743905,0.05660377358490566,,1.0,,0.05660377358490566,,119.65,12.495347382633543
2371,0.1,45.63,6.940121298,71.85,9.834639168705234,0.309282,0.031189083820662766,,1.0,,0.031189083820662766,,71.85,9.834639168705234
1275,0.1,73.11,9.940257,98.96,11.065136551305832,0.809459,0.031189083820662766,,1.0,,0.031189083820662766,,98.96,11.065136551305832
1631,0.1,48.58,9.0709542765,55.58,8.271413498696276,1.5610227081394588,0.031189083820662766,,1.0,,0.031189083820662766,,55.58,8.271413498696276
418,0.1,19.14,2.23876,317.0,8.271413498696276,1.5610227081394588,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,8.271413498696276
1848,0.1,7.37,3.001053097,6.63,1.8565354072484297,0.238129,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,6.63,1.8565354072484297
1673,0.1,44.25,7.916340000000001,55.64,7.946317249623278,0.491188,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,55.64,7.946317249623278
582,0.1,127.12,13.838301755,317.0,14.97853931383332,0.73173845,0.1,,1.0,,0.1,,317.0,14.97853931383332
1770,0.1,61.78,9.010144100000002,317.0,14.219134841384909,0.639276,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,14.219134841384909
254,0.1,8.548,2.851645,16.62,2.5775434472968906,1.2984,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,16.62,2.5775434472968906
1367,0.1,2.24,1.298485869,3.84,1.630526477071529,0.111992,0.031189083820662766,,0.9565217391304348,,0.031189083820662766,,3.84,1.630526477071529
300,0.1,6.38,2.404864435,7.63,1.1689227988603044,1.172365,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,7.63,1.1689227988603044
1757,0.1,89.0,10.810899513000004,105.16,11.670120528778725,0.6465426,0.031189083820662766,,1.0,,0.031189083820662766,,105.16,11.670120528778725
30,0.1,1.12,1.040795413,2.74,-0.8944509567532879,1.8385029,0.031189083820662766,,0.9473684210526315,,0.031189083820662766,,2.74,-0.8944509567532879
657,0.1,50.98,8.09927,65.96,9.058366648782728,0.3442331,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,65.96,9.058366648782728
1887,0.1,9.2,3.15801,17.74,2.3790989045332047,1.5610227081394588,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,17.74,2.3790989045332047
1101,0.1,51.62700000000002,8.224868661,86.56,10.257550440749256,0.696148,0.031189083820662766,,1.0,,0.031189083820662766,,86.56,10.257550440749256
517,0.1,28.87,6.3744,40.76,1.401367302281849,4.4914646,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,40.76,1.401367302281849
713,0.1,10.296,3.178853,24.39,4.860042092706182,0.336684,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,24.39,4.860042092706182
386,0.1,77.13,10.417,120.72,12.56075689020078,1.05797,0.031189083820662766,,1.0,,0.031189083820662766,,120.72,12.56075689020078
459,0.1,73.47200000000001,9.940257,118.08,12.37532359054418,0.793785,0.031189083820662766,,1.0,,0.031189083820662766,,118.08,12.37532359054418
1491,0.1,15.0,4.81101,114.85,6.114020166255118,5.49473,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,114.85,6.114020166255118
1926,0.1,25.06,6.22936,29.46,8.271413498696276,1.5610227081394588,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,29.46,8.271413498696276
1646,0.1,34.69,6.661507000000001,46.76,5.764378904533205,1.5610227081394588,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,46.76,5.764378904533205
536,0.1,14.75,3.93221,28.62,5.574602724516391,0.331791,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,28.62,5.574602724516391
1647,0.1,58.97,8.8779,97.68,11.050069667513355,0.71923,0.031189083820662766,,1.0,,0.031189083820662766,,97.68,11.050069667513355
1512,0.1,12.241,3.747539,21.44,4.421413465471276,0.375862,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,21.44,4.421413465471276
283,0.1,7.24,2.59639,23.11,-1.4187824144995165,3.122172,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,23.11,-1.4187824144995165
1257,0.1,74.5,10.22067831,107.46,11.653883021157096,0.928107,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,107.46,11.653883021157096
2390,0.1,53.96,8.164886000000003,82.61,9.942949157969586,0.716671,0.031189083820662766,,1.0,,0.031189083820662766,,82.61,9.942949157969586
609,0.1,16.05,4.13797,28.66,3.369699480879243,1.9105465,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,28.66,3.369699480879243
1665,0.1,81.8,10.27194459416307,317.0,8.271413498696276,1.5610227081394588,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,8.271413498696276
1038,0.1,317.0,17.7665063,317.0,15.82702093522115,9.09318,1.0,,1.0,,1.0,,317.0,15.82702093522115
1771,0.1,8.626,2.892671439400001,10.44,2.8218467146561186,0.294622,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,10.44,2.8218467146561186
1069,0.1,40.19200000000002,7.00844,317.0,15.030099091696709,6.70968,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,15.030099091696709
1852,0.1,7.962000000000002,2.93924,14.24,3.426375847466116,0.340606,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,14.24,3.426375847466116
458,0.1,4.27,1.90837771,9.0,1.9632920444169304,0.596427,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,9.0,1.9632920444169304
503,0.1,4.71,2.02068,9.05,1.5749051837217014,1.0760398,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,9.05,1.5749051837217014
2213,0.1,41.6,6.940121298,69.4,9.080187707965813,0.518787,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,69.4,9.080187707965813
1526,0.1,3.03,1.553134989,6.27,-4.948886923248206,5.718552,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,6.27,-4.948886923248206
1388,0.1,8.26,2.73549,9.63,2.8627857554118865,0.152623,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,9.63,2.8627857554118865
1129,0.1,317.0,15.9563,317.0,21.3688133557322,1.1757971,1.0,,1.0,,1.0,,317.0,21.3688133557322
6,0.1,131.382,14.281092887,317.0,19.38273419233588,0.899664,0.1,,1.0,,0.1,,317.0,19.38273419233588
836,0.1,84.52,10.9718,109.15,12.065720051118756,0.578892,0.031189083820662766,,1.0,,0.031189083820662766,,109.15,12.065720051118756
670,0.1,88.76,11.2371,317.0,12.581187711455492,10.2479,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,12.581187711455492
648,0.1,68.934,9.751201,95.3,8.427954431234049,3.636668,0.031189083820662766,,1.0,,0.031189083820662766,,95.3,8.427954431234049
2142,0.1,84.15,10.27194459416307,115.07,12.260806377702169,0.746512,0.031189083820662766,,1.0,,0.031189083820662766,,115.07,12.260806377702169
1426,0.1,19.450000000000003,4.6063654356,61.25,6.736613028463816,1.86455,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,61.25,6.736613028463816
1797,0.1,19.72,5.385266629,47.27,4.873028982948084,2.30594,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,47.27,4.873028982948084
488,0.1,9.31,3.0101,15.38,3.741972534209688,0.238537,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,15.38,3.741972534209688
2333,0.1,74.84,10.1999,91.81,8.882871835039378,2.0736494,0.031189083820662766,,1.0,,0.031189083820662766,,91.81,8.882871835039378
1212,0.1,4.27,1.947951,6.49,0.4292889045332049,1.5610227081394588,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,6.49,0.4292889045332049
1430,0.1,5.13,2.113848168,11.21,3.060837871633406,0.226641,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,11.21,3.060837871633406
778,0.1,4.72,2.00987,9.15,1.3194533023654906,1.2901354,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,9.15,1.3194533023654906
444,0.1,11.71,4.22851,42.21,5.298768904533205,1.5610227081394588,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,42.21,5.298768904533205
